[Threads] Utilisation de 6 thread(s) sur 64 disponibles
[Reprise] Mode force active : les combinaisons deja presentes seront recalculees
=== DATASET: fb15k237 | rank:200 | lambda_A:0.1 | lambda_R:0.1 ===
[Config] maxIter:20 | conv:1.0e-06 | threads:6
[Data]   n_entities:14541 | n_relations:237 | total_nnz:310116
[Data]   nnz:310116 | import_time:0.04 s
[Eval]   positifs:2000 | neg/pos:1 | folds:10 | mode:cross-validation CSR echantillonnee
INFO : RESCAL : [  0] fit: 0.28629 | delta: 2.9e-01 | secs: 28.71820
INFO : RESCAL : [  1] fit: 0.39675 | delta: 1.1e-01 | secs: 28.12466
INFO : RESCAL : [  2] fit: 0.40956 | delta: 1.3e-02 | secs: 27.92598
INFO : RESCAL : [  3] fit: 0.41442 | delta: 4.9e-03 | secs: 28.58893
INFO : RESCAL : [  4] fit: 0.41682 | delta: 2.4e-03 | secs: 31.18386
INFO : RESCAL : [  5] fit: 0.41811 | delta: 1.3e-03 | secs: 28.88422
INFO : RESCAL : [  6] fit: 0.41885 | delta: 7.4e-04 | secs: 28.98167
INFO : RESCAL : [  7] fit: 0.41930 | delta: 4.5e-04 | secs: 26.76441
INFO : RESCAL : [  8] fit: 0.41965 | delta: 3.5e-04 | secs: 33.00079
INFO : RESCAL : [  9] fit: 0.41995 | delta: 3.0e-04 | secs: 30.55914
INFO : RESCAL : [ 10] fit: 0.42021 | delta: 2.6e-04 | secs: 31.30871
INFO : RESCAL : [ 11] fit: 0.42043 | delta: 2.2e-04 | secs: 28.90675
INFO : RESCAL : [ 12] fit: 0.42062 | delta: 1.9e-04 | secs: 28.25220
INFO : RESCAL : [ 13] fit: 0.42078 | delta: 1.6e-04 | secs: 26.84305
INFO : RESCAL : [ 14] fit: 0.42092 | delta: 1.4e-04 | secs: 32.82524
INFO : RESCAL : [ 15] fit: 0.42105 | delta: 1.3e-04 | secs: 30.68566
INFO : RESCAL : [ 16] fit: 0.42116 | delta: 1.2e-04 | secs: 31.11878
INFO : RESCAL : [ 17] fit: 0.42127 | delta: 1.1e-04 | secs: 28.91715
INFO : RESCAL : [ 18] fit: 0.42137 | delta: 1.0e-04 | secs: 28.93561
INFO : RESCAL : [ 19] fit: 0.42147 | delta: 9.5e-05 | secs: 26.85750
[Fold 0] AUC-PR: 0.980864
INFO : RESCAL : [  0] fit: 0.29001 | delta: 2.9e-01 | secs: 26.45558
INFO : RESCAL : [  1] fit: 0.40346 | delta: 1.1e-01 | secs: 31.48000
INFO : RESCAL : [  2] fit: 0.41635 | delta: 1.3e-02 | secs: 28.90167
INFO : RESCAL : [  3] fit: 0.42102 | delta: 4.7e-03 | secs: 28.17509
INFO : RESCAL : [  4] fit: 0.42338 | delta: 2.4e-03 | secs: 28.64559
INFO : RESCAL : [  5] fit: 0.42477 | delta: 1.4e-03 | secs: 29.37993
INFO : RESCAL : [  6] fit: 0.42569 | delta: 9.2e-04 | secs: 28.83715
INFO : RESCAL : [  7] fit: 0.42634 | delta: 6.5e-04 | secs: 27.24418
INFO : RESCAL : [  8] fit: 0.42677 | delta: 4.3e-04 | secs: 28.48421
INFO : RESCAL : [  9] fit: 0.42706 | delta: 2.9e-04 | secs: 31.21934
INFO : RESCAL : [ 10] fit: 0.42728 | delta: 2.2e-04 | secs: 30.36172
INFO : RESCAL : [ 11] fit: 0.42747 | delta: 1.9e-04 | secs: 26.35921
INFO : RESCAL : [ 12] fit: 0.42765 | delta: 1.7e-04 | secs: 31.30923
INFO : RESCAL : [ 13] fit: 0.42780 | delta: 1.5e-04 | secs: 28.43386
INFO : RESCAL : [ 14] fit: 0.42793 | delta: 1.3e-04 | secs: 32.57808
INFO : RESCAL : [ 15] fit: 0.42805 | delta: 1.2e-04 | secs: 30.09720
INFO : RESCAL : [ 16] fit: 0.42815 | delta: 1.0e-04 | secs: 28.10819
INFO : RESCAL : [ 17] fit: 0.42824 | delta: 9.0e-05 | secs: 28.47718
INFO : RESCAL : [ 18] fit: 0.42832 | delta: 7.8e-05 | secs: 28.38543
INFO : RESCAL : [ 19] fit: 0.42839 | delta: 7.1e-05 | secs: 28.76824
[Fold 1] AUC-PR: 0.979240
INFO : RESCAL : [  0] fit: 0.28901 | delta: 2.9e-01 | secs: 26.65924
INFO : RESCAL : [  1] fit: 0.39945 | delta: 1.1e-01 | secs: 32.45326
INFO : RESCAL : [  2] fit: 0.41206 | delta: 1.3e-02 | secs: 29.21596
INFO : RESCAL : [  3] fit: 0.41651 | delta: 4.4e-03 | secs: 26.63140
INFO : RESCAL : [  4] fit: 0.41876 | delta: 2.3e-03 | secs: 32.40539
INFO : RESCAL : [  5] fit: 0.42010 | delta: 1.3e-03 | secs: 30.40482
INFO : RESCAL : [  6] fit: 0.42091 | delta: 8.0e-04 | secs: 27.57533
INFO : RESCAL : [  7] fit: 0.42151 | delta: 6.0e-04 | secs: 27.61395
INFO : RESCAL : [  8] fit: 0.42196 | delta: 4.5e-04 | secs: 27.70782
INFO : RESCAL : [  9] fit: 0.42233 | delta: 3.7e-04 | secs: 27.75499
INFO : RESCAL : [ 10] fit: 0.42264 | delta: 3.0e-04 | secs: 27.77163
INFO : RESCAL : [ 11] fit: 0.42290 | delta: 2.6e-04 | secs: 28.85842
INFO : RESCAL : [ 12] fit: 0.42312 | delta: 2.2e-04 | secs: 27.93099
INFO : RESCAL : [ 13] fit: 0.42332 | delta: 2.0e-04 | secs: 30.19723
INFO : RESCAL : [ 14] fit: 0.42349 | delta: 1.7e-04 | secs: 27.45523
INFO : RESCAL : [ 15] fit: 0.42364 | delta: 1.5e-04 | secs: 27.86949
INFO : RESCAL : [ 16] fit: 0.42377 | delta: 1.3e-04 | secs: 28.70883
INFO : RESCAL : [ 17] fit: 0.42389 | delta: 1.1e-04 | secs: 31.49521
INFO : RESCAL : [ 18] fit: 0.42398 | delta: 9.6e-05 | secs: 28.76542
INFO : RESCAL : [ 19] fit: 0.42407 | delta: 8.3e-05 | secs: 31.17085
[Fold 2] AUC-PR: 0.973298
INFO : RESCAL : [  0] fit: 0.29182 | delta: 2.9e-01 | secs: 27.94118
INFO : RESCAL : [  1] fit: 0.40396 | delta: 1.1e-01 | secs: 32.59798
INFO : RESCAL : [  2] fit: 0.41652 | delta: 1.3e-02 | secs: 29.07300
INFO : RESCAL : [  3] fit: 0.42122 | delta: 4.7e-03 | secs: 28.04103
INFO : RESCAL : [  4] fit: 0.42343 | delta: 2.2e-03 | secs: 32.64458
INFO : RESCAL : [  5] fit: 0.42481 | delta: 1.4e-03 | secs: 30.33651
INFO : RESCAL : [  6] fit: 0.42572 | delta: 9.1e-04 | secs: 27.66626
INFO : RESCAL : [  7] fit: 0.42629 | delta: 5.7e-04 | secs: 28.81236
INFO : RESCAL : [  8] fit: 0.42664 | delta: 3.5e-04 | secs: 29.01441
INFO : RESCAL : [  9] fit: 0.42687 | delta: 2.4e-04 | secs: 30.36557
INFO : RESCAL : [ 10] fit: 0.42707 | delta: 2.0e-04 | secs: 27.41556
INFO : RESCAL : [ 11] fit: 0.42724 | delta: 1.7e-04 | secs: 28.96660
INFO : RESCAL : [ 12] fit: 0.42740 | delta: 1.6e-04 | secs: 27.76544
INFO : RESCAL : [ 13] fit: 0.42754 | delta: 1.4e-04 | secs: 28.80003
INFO : RESCAL : [ 14] fit: 0.42768 | delta: 1.3e-04 | secs: 27.74781
INFO : RESCAL : [ 15] fit: 0.42780 | delta: 1.2e-04 | secs: 28.94811
INFO : RESCAL : [ 16] fit: 0.42792 | delta: 1.1e-04 | secs: 27.83498
INFO : RESCAL : [ 17] fit: 0.42802 | delta: 1.0e-04 | secs: 27.59491
INFO : RESCAL : [ 18] fit: 0.42812 | delta: 9.6e-05 | secs: 27.82557
INFO : RESCAL : [ 19] fit: 0.42820 | delta: 8.8e-05 | secs: 28.74128
[Fold 3] AUC-PR: 0.978994
INFO : RESCAL : [  0] fit: 0.28909 | delta: 2.9e-01 | secs: 27.99406
INFO : RESCAL : [  1] fit: 0.40331 | delta: 1.1e-01 | secs: 32.47160
INFO : RESCAL : [  2] fit: 0.41635 | delta: 1.3e-02 | secs: 29.19114
INFO : RESCAL : [  3] fit: 0.42102 | delta: 4.7e-03 | secs: 26.99200
INFO : RESCAL : [  4] fit: 0.42325 | delta: 2.2e-03 | secs: 32.39039
INFO : RESCAL : [  5] fit: 0.42452 | delta: 1.3e-03 | secs: 27.24449
INFO : RESCAL : [  6] fit: 0.42536 | delta: 8.4e-04 | secs: 32.34770
INFO : RESCAL : [  7] fit: 0.42597 | delta: 6.1e-04 | secs: 28.95707
INFO : RESCAL : [  8] fit: 0.42645 | delta: 4.8e-04 | secs: 28.25456
INFO : RESCAL : [  9] fit: 0.42684 | delta: 3.9e-04 | secs: 28.70899
INFO : RESCAL : [ 10] fit: 0.42716 | delta: 3.2e-04 | secs: 29.45940
INFO : RESCAL : [ 11] fit: 0.42742 | delta: 2.6e-04 | secs: 27.81504
INFO : RESCAL : [ 12] fit: 0.42763 | delta: 2.1e-04 | secs: 28.16848
INFO : RESCAL : [ 13] fit: 0.42781 | delta: 1.8e-04 | secs: 27.38351
INFO : RESCAL : [ 14] fit: 0.42796 | delta: 1.5e-04 | secs: 32.39537
INFO : RESCAL : [ 15] fit: 0.42809 | delta: 1.3e-04 | secs: 28.86616
