[Threads] Utilisation de 54 thread(s) sur 64 disponibles
[Reprise] Mode force active : les combinaisons deja presentes seront recalculees
=== DATASET: fb15k237 | rank:200 | lambda_A:0.1 | lambda_R:0.1 ===
[Config] maxIter:20 | conv:1.0e-06 | threads:54
[Data]   n_entities:14541 | n_relations:237 | total_nnz:310116
[Data]   nnz:310116 | import_time:0.04 s
[Eval]   positifs:2000 | neg/pos:1 | folds:10 | mode:cross-validation CSR echantillonnee
INFO : RESCAL : [  0] fit: 0.28990 | delta: 2.9e-01 | secs: 18.69764
INFO : RESCAL : [  1] fit: 0.40218 | delta: 1.1e-01 | secs: 19.17666
INFO : RESCAL : [  2] fit: 0.41482 | delta: 1.3e-02 | secs: 18.78828
INFO : RESCAL : [  3] fit: 0.41948 | delta: 4.7e-03 | secs: 18.99598
INFO : RESCAL : [  4] fit: 0.42168 | delta: 2.2e-03 | secs: 18.96029
INFO : RESCAL : [  5] fit: 0.42294 | delta: 1.3e-03 | secs: 18.92461
INFO : RESCAL : [  6] fit: 0.42375 | delta: 8.1e-04 | secs: 18.59937
INFO : RESCAL : [  7] fit: 0.42433 | delta: 5.8e-04 | secs: 18.50296
INFO : RESCAL : [  8] fit: 0.42478 | delta: 4.5e-04 | secs: 18.78730
INFO : RESCAL : [  9] fit: 0.42515 | delta: 3.7e-04 | secs: 18.62231
INFO : RESCAL : [ 10] fit: 0.42546 | delta: 3.1e-04 | secs: 18.83932
INFO : RESCAL : [ 11] fit: 0.42572 | delta: 2.6e-04 | secs: 18.37842
INFO : RESCAL : [ 12] fit: 0.42594 | delta: 2.2e-04 | secs: 18.84538
INFO : RESCAL : [ 13] fit: 0.42611 | delta: 1.7e-04 | secs: 18.46598
INFO : RESCAL : [ 14] fit: 0.42625 | delta: 1.4e-04 | secs: 18.94074
INFO : RESCAL : [ 15] fit: 0.42639 | delta: 1.4e-04 | secs: 18.65565
INFO : RESCAL : [ 16] fit: 0.42654 | delta: 1.5e-04 | secs: 18.93442
INFO : RESCAL : [ 17] fit: 0.42670 | delta: 1.6e-04 | secs: 18.63937
INFO : RESCAL : [ 18] fit: 0.42686 | delta: 1.6e-04 | secs: 18.86916
INFO : RESCAL : [ 19] fit: 0.42700 | delta: 1.4e-04 | secs: 18.51425
[Fold 0] AUC-PR: 0.982161
INFO : RESCAL : [  0] fit: 0.28928 | delta: 2.9e-01 | secs: 18.83575
INFO : RESCAL : [  1] fit: 0.40024 | delta: 1.1e-01 | secs: 18.23128
INFO : RESCAL : [  2] fit: 0.41291 | delta: 1.3e-02 | secs: 18.81488
INFO : RESCAL : [  3] fit: 0.41770 | delta: 4.8e-03 | secs: 18.22996
INFO : RESCAL : [  4] fit: 0.42009 | delta: 2.4e-03 | secs: 18.68109
INFO : RESCAL : [  5] fit: 0.42155 | delta: 1.5e-03 | secs: 18.66846
INFO : RESCAL : [  6] fit: 0.42258 | delta: 1.0e-03 | secs: 18.61680
INFO : RESCAL : [  7] fit: 0.42334 | delta: 7.6e-04 | secs: 18.77484
INFO : RESCAL : [  8] fit: 0.42385 | delta: 5.1e-04 | secs: 18.91133
INFO : RESCAL : [  9] fit: 0.42422 | delta: 3.7e-04 | secs: 18.82011
INFO : RESCAL : [ 10] fit: 0.42453 | delta: 3.0e-04 | secs: 18.99146
INFO : RESCAL : [ 11] fit: 0.42479 | delta: 2.6e-04 | secs: 18.78951
INFO : RESCAL : [ 12] fit: 0.42501 | delta: 2.3e-04 | secs: 18.98705
INFO : RESCAL : [ 13] fit: 0.42522 | delta: 2.0e-04 | secs: 18.66616
INFO : RESCAL : [ 14] fit: 0.42540 | delta: 1.9e-04 | secs: 19.17328
INFO : RESCAL : [ 15] fit: 0.42557 | delta: 1.7e-04 | secs: 18.82058
INFO : RESCAL : [ 16] fit: 0.42572 | delta: 1.5e-04 | secs: 18.72393
INFO : RESCAL : [ 17] fit: 0.42586 | delta: 1.4e-04 | secs: 19.11530
INFO : RESCAL : [ 18] fit: 0.42599 | delta: 1.3e-04 | secs: 18.95260
INFO : RESCAL : [ 19] fit: 0.42610 | delta: 1.1e-04 | secs: 19.31304
[Fold 1] AUC-PR: 0.986138
INFO : RESCAL : [  0] fit: 0.29389 | delta: 2.9e-01 | secs: 19.08794
INFO : RESCAL : [  1] fit: 0.40459 | delta: 1.1e-01 | secs: 18.89989
INFO : RESCAL : [  2] fit: 0.41711 | delta: 1.3e-02 | secs: 19.06301
INFO : RESCAL : [  3] fit: 0.42194 | delta: 4.8e-03 | secs: 18.75383
INFO : RESCAL : [  4] fit: 0.42435 | delta: 2.4e-03 | secs: 18.83517
INFO : RESCAL : [  5] fit: 0.42569 | delta: 1.3e-03 | secs: 19.01317
INFO : RESCAL : [  6] fit: 0.42652 | delta: 8.3e-04 | secs: 18.70279
INFO : RESCAL : [  7] fit: 0.42708 | delta: 5.5e-04 | secs: 18.81912
INFO : RESCAL : [  8] fit: 0.42752 | delta: 4.4e-04 | secs: 19.10438
INFO : RESCAL : [  9] fit: 0.42787 | delta: 3.5e-04 | secs: 18.70692
INFO : RESCAL : [ 10] fit: 0.42817 | delta: 3.0e-04 | secs: 18.75345
INFO : RESCAL : [ 11] fit: 0.42842 | delta: 2.5e-04 | secs: 18.94342
INFO : RESCAL : [ 12] fit: 0.42865 | delta: 2.2e-04 | secs: 18.96328
INFO : RESCAL : [ 13] fit: 0.42884 | delta: 1.9e-04 | secs: 18.62474
INFO : RESCAL : [ 14] fit: 0.42901 | delta: 1.7e-04 | secs: 18.55443
INFO : RESCAL : [ 15] fit: 0.42915 | delta: 1.4e-04 | secs: 18.46900
INFO : RESCAL : [ 16] fit: 0.42927 | delta: 1.2e-04 | secs: 19.06981
INFO : RESCAL : [ 17] fit: 0.42938 | delta: 1.1e-04 | secs: 19.07101
INFO : RESCAL : [ 18] fit: 0.42947 | delta: 9.4e-05 | secs: 18.48156
INFO : RESCAL : [ 19] fit: 0.42956 | delta: 8.4e-05 | secs: 18.72254
[Fold 2] AUC-PR: 0.982376
INFO : RESCAL : [  0] fit: 0.28925 | delta: 2.9e-01 | secs: 19.17081
INFO : RESCAL : [  1] fit: 0.40355 | delta: 1.1e-01 | secs: 19.15880
INFO : RESCAL : [  2] fit: 0.41670 | delta: 1.3e-02 | secs: 18.89445
INFO : RESCAL : [  3] fit: 0.42163 | delta: 4.9e-03 | secs: 22.07947
INFO : RESCAL : [  4] fit: 0.42408 | delta: 2.5e-03 | secs: 18.99167
INFO : RESCAL : [  5] fit: 0.42550 | delta: 1.4e-03 | secs: 18.99854
INFO : RESCAL : [  6] fit: 0.42646 | delta: 9.5e-04 | secs: 18.84365
INFO : RESCAL : [  7] fit: 0.42715 | delta: 7.0e-04 | secs: 18.68447
INFO : RESCAL : [  8] fit: 0.42771 | delta: 5.6e-04 | secs: 18.42543
INFO : RESCAL : [  9] fit: 0.42814 | delta: 4.3e-04 | secs: 18.61231
INFO : RESCAL : [ 10] fit: 0.42848 | delta: 3.4e-04 | secs: 18.76953
INFO : RESCAL : [ 11] fit: 0.42874 | delta: 2.6e-04 | secs: 18.87047
INFO : RESCAL : [ 12] fit: 0.42896 | delta: 2.2e-04 | secs: 19.04709
INFO : RESCAL : [ 13] fit: 0.42913 | delta: 1.7e-04 | secs: 18.43441
INFO : RESCAL : [ 14] fit: 0.42929 | delta: 1.6e-04 | secs: 18.66830
INFO : RESCAL : [ 15] fit: 0.42942 | delta: 1.3e-04 | secs: 18.87517
INFO : RESCAL : [ 16] fit: 0.42954 | delta: 1.2e-04 | secs: 19.02297
INFO : RESCAL : [ 17] fit: 0.42964 | delta: 9.6e-05 | secs: 19.06103
INFO : RESCAL : [ 18] fit: 0.42972 | delta: 8.9e-05 | secs: 18.31067
INFO : RESCAL : [ 19] fit: 0.42980 | delta: 7.3e-05 | secs: 18.83027
[Fold 3] AUC-PR: 0.983607
INFO : RESCAL : [  0] fit: 0.29233 | delta: 2.9e-01 | secs: 19.08094
INFO : RESCAL : [  1] fit: 0.40355 | delta: 1.1e-01 | secs: 18.88535
INFO : RESCAL : [  2] fit: 0.41670 | delta: 1.3e-02 | secs: 18.84873
INFO : RESCAL : [  3] fit: 0.42142 | delta: 4.7e-03 | secs: 18.61773
INFO : RESCAL : [  4] fit: 0.42367 | delta: 2.3e-03 | secs: 18.93442
INFO : RESCAL : [  5] fit: 0.42495 | delta: 1.3e-03 | secs: 18.64441
INFO : RESCAL : [  6] fit: 0.42575 | delta: 8.0e-04 | secs: 18.86642
INFO : RESCAL : [  7] fit: 0.42636 | delta: 6.1e-04 | secs: 18.31500
INFO : RESCAL : [  8] fit: 0.42684 | delta: 4.8e-04 | secs: 18.62448
INFO : RESCAL : [  9] fit: 0.42725 | delta: 4.1e-04 | secs: 18.67141
INFO : RESCAL : [ 10] fit: 0.42758 | delta: 3.3e-04 | secs: 18.89986
INFO : RESCAL : [ 11] fit: 0.42787 | delta: 2.9e-04 | secs: 18.66742
INFO : RESCAL : [ 12] fit: 0.42811 | delta: 2.4e-04 | secs: 18.75881
INFO : RESCAL : [ 13] fit: 0.42833 | delta: 2.1e-04 | secs: 18.54899
INFO : RESCAL : [ 14] fit: 0.42851 | delta: 1.8e-04 | secs: 18.60627
INFO : RESCAL : [ 15] fit: 0.42867 | delta: 1.6e-04 | secs: 18.50154
