[Threads] Utilisation de 38 thread(s) sur 64 disponibles
[Reprise] Mode force active : les combinaisons deja presentes seront recalculees
=== DATASET: fb15k237 | rank:200 | lambda_A:0.1 | lambda_R:0.1 ===
[Config] maxIter:20 | conv:1.0e-06 | threads:38
[Data]   n_entities:14541 | n_relations:237 | total_nnz:310116
[Data]   nnz:310116 | import_time:0.04 s
[Eval]   positifs:2000 | neg/pos:1 | folds:10 | mode:cross-validation CSR echantillonnee
INFO : RESCAL : [  0] fit: 0.29332 | delta: 2.9e-01 | secs: 21.46377
INFO : RESCAL : [  1] fit: 0.40442 | delta: 1.1e-01 | secs: 18.49487
INFO : RESCAL : [  2] fit: 0.41701 | delta: 1.3e-02 | secs: 18.89346
INFO : RESCAL : [  3] fit: 0.42171 | delta: 4.7e-03 | secs: 18.93780
INFO : RESCAL : [  4] fit: 0.42394 | delta: 2.2e-03 | secs: 19.04726
INFO : RESCAL : [  5] fit: 0.42525 | delta: 1.3e-03 | secs: 18.90957
INFO : RESCAL : [  6] fit: 0.42615 | delta: 9.1e-04 | secs: 18.81924
INFO : RESCAL : [  7] fit: 0.42682 | delta: 6.7e-04 | secs: 18.45247
INFO : RESCAL : [  8] fit: 0.42731 | delta: 4.9e-04 | secs: 19.10426
INFO : RESCAL : [  9] fit: 0.42774 | delta: 4.2e-04 | secs: 18.79970
INFO : RESCAL : [ 10] fit: 0.42809 | delta: 3.5e-04 | secs: 18.95125
INFO : RESCAL : [ 11] fit: 0.42838 | delta: 2.9e-04 | secs: 18.60617
INFO : RESCAL : [ 12] fit: 0.42862 | delta: 2.4e-04 | secs: 18.89357
INFO : RESCAL : [ 13] fit: 0.42881 | delta: 2.0e-04 | secs: 18.83909
INFO : RESCAL : [ 14] fit: 0.42898 | delta: 1.7e-04 | secs: 19.03998
INFO : RESCAL : [ 15] fit: 0.42913 | delta: 1.5e-04 | secs: 18.91924
INFO : RESCAL : [ 16] fit: 0.42926 | delta: 1.3e-04 | secs: 19.11335
INFO : RESCAL : [ 17] fit: 0.42937 | delta: 1.1e-04 | secs: 18.54153
INFO : RESCAL : [ 18] fit: 0.42947 | delta: 1.0e-04 | secs: 19.05181
INFO : RESCAL : [ 19] fit: 0.42957 | delta: 9.4e-05 | secs: 18.71102
[Fold 0] AUC-PR: 0.981978
INFO : RESCAL : [  0] fit: 0.29249 | delta: 2.9e-01 | secs: 18.71589
INFO : RESCAL : [  1] fit: 0.40142 | delta: 1.1e-01 | secs: 19.23758
INFO : RESCAL : [  2] fit: 0.41431 | delta: 1.3e-02 | secs: 18.59853
INFO : RESCAL : [  3] fit: 0.41924 | delta: 4.9e-03 | secs: 19.00602
INFO : RESCAL : [  4] fit: 0.42173 | delta: 2.5e-03 | secs: 18.28403
INFO : RESCAL : [  5] fit: 0.42308 | delta: 1.3e-03 | secs: 18.95335
INFO : RESCAL : [  6] fit: 0.42404 | delta: 9.6e-04 | secs: 18.78184
INFO : RESCAL : [  7] fit: 0.42475 | delta: 7.1e-04 | secs: 18.83261
INFO : RESCAL : [  8] fit: 0.42529 | delta: 5.4e-04 | secs: 18.53906
INFO : RESCAL : [  9] fit: 0.42569 | delta: 4.0e-04 | secs: 18.91699
INFO : RESCAL : [ 10] fit: 0.42603 | delta: 3.4e-04 | secs: 18.72751
INFO : RESCAL : [ 11] fit: 0.42629 | delta: 2.7e-04 | secs: 18.92294
INFO : RESCAL : [ 12] fit: 0.42651 | delta: 2.2e-04 | secs: 18.75280
INFO : RESCAL : [ 13] fit: 0.42668 | delta: 1.7e-04 | secs: 18.84581
INFO : RESCAL : [ 14] fit: 0.42683 | delta: 1.4e-04 | secs: 21.43077
INFO : RESCAL : [ 15] fit: 0.42694 | delta: 1.2e-04 | secs: 18.93486
INFO : RESCAL : [ 16] fit: 0.42704 | delta: 1.0e-04 | secs: 19.30580
INFO : RESCAL : [ 17] fit: 0.42713 | delta: 8.5e-05 | secs: 18.20305
INFO : RESCAL : [ 18] fit: 0.42720 | delta: 7.5e-05 | secs: 18.88099
INFO : RESCAL : [ 19] fit: 0.42727 | delta: 6.3e-05 | secs: 18.02217
[Fold 1] AUC-PR: 0.984388
INFO : RESCAL : [  0] fit: 0.29157 | delta: 2.9e-01 | secs: 18.99773
INFO : RESCAL : [  1] fit: 0.40174 | delta: 1.1e-01 | secs: 19.15987
INFO : RESCAL : [  2] fit: 0.41432 | delta: 1.3e-02 | secs: 18.63066
INFO : RESCAL : [  3] fit: 0.41888 | delta: 4.6e-03 | secs: 18.99616
INFO : RESCAL : [  4] fit: 0.42100 | delta: 2.1e-03 | secs: 18.59467
INFO : RESCAL : [  5] fit: 0.42215 | delta: 1.2e-03 | secs: 18.72557
INFO : RESCAL : [  6] fit: 0.42294 | delta: 7.9e-04 | secs: 18.60972
INFO : RESCAL : [  7] fit: 0.42352 | delta: 5.8e-04 | secs: 18.99407
INFO : RESCAL : [  8] fit: 0.42400 | delta: 4.8e-04 | secs: 18.55108
INFO : RESCAL : [  9] fit: 0.42438 | delta: 3.8e-04 | secs: 19.13557
INFO : RESCAL : [ 10] fit: 0.42473 | delta: 3.4e-04 | secs: 18.65402
INFO : RESCAL : [ 11] fit: 0.42502 | delta: 2.9e-04 | secs: 19.05973
INFO : RESCAL : [ 12] fit: 0.42527 | delta: 2.5e-04 | secs: 18.37577
INFO : RESCAL : [ 13] fit: 0.42547 | delta: 2.0e-04 | secs: 18.81631
INFO : RESCAL : [ 14] fit: 0.42564 | delta: 1.7e-04 | secs: 18.15519
INFO : RESCAL : [ 15] fit: 0.42577 | delta: 1.4e-04 | secs: 18.97230
INFO : RESCAL : [ 16] fit: 0.42589 | delta: 1.2e-04 | secs: 18.74168
INFO : RESCAL : [ 17] fit: 0.42600 | delta: 1.0e-04 | secs: 19.19223
INFO : RESCAL : [ 18] fit: 0.42609 | delta: 9.3e-05 | secs: 18.32756
INFO : RESCAL : [ 19] fit: 0.42617 | delta: 8.3e-05 | secs: 19.18680
[Fold 2] AUC-PR: 0.980708
INFO : RESCAL : [  0] fit: 0.29359 | delta: 2.9e-01 | secs: 18.75366
INFO : RESCAL : [  1] fit: 0.40620 | delta: 1.1e-01 | secs: 18.74953
INFO : RESCAL : [  2] fit: 0.41895 | delta: 1.3e-02 | secs: 18.42096
INFO : RESCAL : [  3] fit: 0.42372 | delta: 4.8e-03 | secs: 18.83155
INFO : RESCAL : [  4] fit: 0.42611 | delta: 2.4e-03 | secs: 18.22446
INFO : RESCAL : [  5] fit: 0.42747 | delta: 1.4e-03 | secs: 18.93259
INFO : RESCAL : [  6] fit: 0.42833 | delta: 8.6e-04 | secs: 18.45285
INFO : RESCAL : [  7] fit: 0.42894 | delta: 6.1e-04 | secs: 18.71362
INFO : RESCAL : [  8] fit: 0.42943 | delta: 4.8e-04 | secs: 18.58442
INFO : RESCAL : [  9] fit: 0.42978 | delta: 3.6e-04 | secs: 18.51472
INFO : RESCAL : [ 10] fit: 0.43007 | delta: 2.9e-04 | secs: 19.03272
INFO : RESCAL : [ 11] fit: 0.43031 | delta: 2.4e-04 | secs: 18.94170
INFO : RESCAL : [ 12] fit: 0.43051 | delta: 2.0e-04 | secs: 19.09126
INFO : RESCAL : [ 13] fit: 0.43068 | delta: 1.7e-04 | secs: 18.24139
INFO : RESCAL : [ 14] fit: 0.43083 | delta: 1.4e-04 | secs: 18.82854
INFO : RESCAL : [ 15] fit: 0.43095 | delta: 1.2e-04 | secs: 18.33272
INFO : RESCAL : [ 16] fit: 0.43106 | delta: 1.1e-04 | secs: 18.81328
INFO : RESCAL : [ 17] fit: 0.43115 | delta: 9.3e-05 | secs: 18.63090
INFO : RESCAL : [ 18] fit: 0.43123 | delta: 8.2e-05 | secs: 19.05482
INFO : RESCAL : [ 19] fit: 0.43130 | delta: 7.2e-05 | secs: 18.35303
[Fold 3] AUC-PR: 0.973162
INFO : RESCAL : [  0] fit: 0.28958 | delta: 2.9e-01 | secs: 18.87865
INFO : RESCAL : [  1] fit: 0.40243 | delta: 1.1e-01 | secs: 18.84475
INFO : RESCAL : [  2] fit: 0.41541 | delta: 1.3e-02 | secs: 17.84485
INFO : RESCAL : [  3] fit: 0.42039 | delta: 5.0e-03 | secs: 18.97036
INFO : RESCAL : [  4] fit: 0.42291 | delta: 2.5e-03 | secs: 18.44612
INFO : RESCAL : [  5] fit: 0.42414 | delta: 1.2e-03 | secs: 19.31067
INFO : RESCAL : [  6] fit: 0.42484 | delta: 7.1e-04 | secs: 18.63880
INFO : RESCAL : [  7] fit: 0.42532 | delta: 4.7e-04 | secs: 18.84122
INFO : RESCAL : [  8] fit: 0.42571 | delta: 3.9e-04 | secs: 18.63283
INFO : RESCAL : [  9] fit: 0.42602 | delta: 3.1e-04 | secs: 18.56854
INFO : RESCAL : [ 10] fit: 0.42629 | delta: 2.7e-04 | secs: 18.63962
INFO : RESCAL : [ 11] fit: 0.42651 | delta: 2.2e-04 | secs: 18.85015
INFO : RESCAL : [ 12] fit: 0.42670 | delta: 1.9e-04 | secs: 18.16868
INFO : RESCAL : [ 13] fit: 0.42685 | delta: 1.5e-04 | secs: 18.46636
INFO : RESCAL : [ 14] fit: 0.42699 | delta: 1.4e-04 | secs: 19.00289
INFO : RESCAL : [ 15] fit: 0.42711 | delta: 1.2e-04 | secs: 18.91264
