[Threads] Utilisation de 40 thread(s) sur 64 disponibles
[Reprise] Mode force active : les combinaisons deja presentes seront recalculees
=== DATASET: fb15k237 | rank:200 | lambda_A:0.1 | lambda_R:0.1 ===
[Config] maxIter:20 | conv:1.0e-06 | threads:40
[Data]   n_entities:14541 | n_relations:237 | total_nnz:310116
[Data]   nnz:310116 | import_time:0.04 s
[Eval]   positifs:2000 | neg/pos:1 | folds:10 | mode:cross-validation CSR echantillonnee
INFO : RESCAL : [  0] fit: 0.29288 | delta: 2.9e-01 | secs: 21.46241
INFO : RESCAL : [  1] fit: 0.40676 | delta: 1.1e-01 | secs: 18.53999
INFO : RESCAL : [  2] fit: 0.42006 | delta: 1.3e-02 | secs: 18.61280
INFO : RESCAL : [  3] fit: 0.42487 | delta: 4.8e-03 | secs: 18.83026
INFO : RESCAL : [  4] fit: 0.42710 | delta: 2.2e-03 | secs: 21.51635
INFO : RESCAL : [  5] fit: 0.42828 | delta: 1.2e-03 | secs: 19.25514
INFO : RESCAL : [  6] fit: 0.42899 | delta: 7.1e-04 | secs: 21.78005
INFO : RESCAL : [  7] fit: 0.42949 | delta: 5.0e-04 | secs: 19.12267
INFO : RESCAL : [  8] fit: 0.42989 | delta: 4.1e-04 | secs: 21.87233
INFO : RESCAL : [  9] fit: 0.43023 | delta: 3.4e-04 | secs: 19.32027
INFO : RESCAL : [ 10] fit: 0.43053 | delta: 3.0e-04 | secs: 21.97560
INFO : RESCAL : [ 11] fit: 0.43079 | delta: 2.6e-04 | secs: 18.53654
INFO : RESCAL : [ 12] fit: 0.43102 | delta: 2.3e-04 | secs: 21.63295
INFO : RESCAL : [ 13] fit: 0.43122 | delta: 2.0e-04 | secs: 19.22947
INFO : RESCAL : [ 14] fit: 0.43140 | delta: 1.8e-04 | secs: 22.08432
INFO : RESCAL : [ 15] fit: 0.43156 | delta: 1.6e-04 | secs: 19.57892
INFO : RESCAL : [ 16] fit: 0.43171 | delta: 1.4e-04 | secs: 22.23069
INFO : RESCAL : [ 17] fit: 0.43183 | delta: 1.3e-04 | secs: 19.36936
INFO : RESCAL : [ 18] fit: 0.43195 | delta: 1.2e-04 | secs: 21.67456
INFO : RESCAL : [ 19] fit: 0.43205 | delta: 1.0e-04 | secs: 19.40870
[Fold 0] AUC-PR: 0.983808
INFO : RESCAL : [  0] fit: 0.29010 | delta: 2.9e-01 | secs: 19.22607
INFO : RESCAL : [  1] fit: 0.40231 | delta: 1.1e-01 | secs: 21.92503
INFO : RESCAL : [  2] fit: 0.41502 | delta: 1.3e-02 | secs: 18.86829
INFO : RESCAL : [  3] fit: 0.41960 | delta: 4.6e-03 | secs: 21.87471
INFO : RESCAL : [  4] fit: 0.42184 | delta: 2.2e-03 | secs: 18.83840
INFO : RESCAL : [  5] fit: 0.42325 | delta: 1.4e-03 | secs: 21.71685
INFO : RESCAL : [  6] fit: 0.42418 | delta: 9.3e-04 | secs: 18.91174
INFO : RESCAL : [  7] fit: 0.42489 | delta: 7.0e-04 | secs: 21.93499
INFO : RESCAL : [  8] fit: 0.42538 | delta: 4.9e-04 | secs: 19.19324
INFO : RESCAL : [  9] fit: 0.42576 | delta: 3.8e-04 | secs: 21.75411
INFO : RESCAL : [ 10] fit: 0.42605 | delta: 2.9e-04 | secs: 18.97717
INFO : RESCAL : [ 11] fit: 0.42631 | delta: 2.6e-04 | secs: 22.08244
INFO : RESCAL : [ 12] fit: 0.42653 | delta: 2.2e-04 | secs: 18.64455
INFO : RESCAL : [ 13] fit: 0.42673 | delta: 2.0e-04 | secs: 21.84805
INFO : RESCAL : [ 14] fit: 0.42689 | delta: 1.6e-04 | secs: 18.83945
INFO : RESCAL : [ 15] fit: 0.42704 | delta: 1.5e-04 | secs: 21.95505
INFO : RESCAL : [ 16] fit: 0.42716 | delta: 1.2e-04 | secs: 18.83451
INFO : RESCAL : [ 17] fit: 0.42726 | delta: 1.0e-04 | secs: 21.83206
INFO : RESCAL : [ 18] fit: 0.42735 | delta: 8.4e-05 | secs: 18.86988
INFO : RESCAL : [ 19] fit: 0.42742 | delta: 7.2e-05 | secs: 21.79743
[Fold 1] AUC-PR: 0.956627
INFO : RESCAL : [  0] fit: 0.29143 | delta: 2.9e-01 | secs: 19.24048
INFO : RESCAL : [  1] fit: 0.40320 | delta: 1.1e-01 | secs: 21.97090
INFO : RESCAL : [  2] fit: 0.41624 | delta: 1.3e-02 | secs: 18.89156
INFO : RESCAL : [  3] fit: 0.42095 | delta: 4.7e-03 | secs: 21.98531
INFO : RESCAL : [  4] fit: 0.42305 | delta: 2.1e-03 | secs: 19.03250
INFO : RESCAL : [  5] fit: 0.42427 | delta: 1.2e-03 | secs: 21.68532
INFO : RESCAL : [  6] fit: 0.42511 | delta: 8.4e-04 | secs: 18.73325
INFO : RESCAL : [  7] fit: 0.42573 | delta: 6.2e-04 | secs: 21.56061
INFO : RESCAL : [  8] fit: 0.42616 | delta: 4.3e-04 | secs: 18.54669
INFO : RESCAL : [  9] fit: 0.42643 | delta: 2.7e-04 | secs: 21.62255
INFO : RESCAL : [ 10] fit: 0.42666 | delta: 2.4e-04 | secs: 18.98493
INFO : RESCAL : [ 11] fit: 0.42687 | delta: 2.1e-04 | secs: 21.73791
INFO : RESCAL : [ 12] fit: 0.42706 | delta: 1.9e-04 | secs: 19.01073
INFO : RESCAL : [ 13] fit: 0.42723 | delta: 1.7e-04 | secs: 21.84036
INFO : RESCAL : [ 14] fit: 0.42739 | delta: 1.6e-04 | secs: 19.24452
INFO : RESCAL : [ 15] fit: 0.42753 | delta: 1.4e-04 | secs: 21.77249
INFO : RESCAL : [ 16] fit: 0.42766 | delta: 1.3e-04 | secs: 19.14335
INFO : RESCAL : [ 17] fit: 0.42777 | delta: 1.1e-04 | secs: 21.90303
INFO : RESCAL : [ 18] fit: 0.42788 | delta: 1.1e-04 | secs: 19.32352
INFO : RESCAL : [ 19] fit: 0.42797 | delta: 9.5e-05 | secs: 22.16362
[Fold 2] AUC-PR: 0.973182
INFO : RESCAL : [  0] fit: 0.28719 | delta: 2.9e-01 | secs: 18.78782
INFO : RESCAL : [  1] fit: 0.39931 | delta: 1.1e-01 | secs: 21.96555
INFO : RESCAL : [  2] fit: 0.41188 | delta: 1.3e-02 | secs: 18.67956
INFO : RESCAL : [  3] fit: 0.41668 | delta: 4.8e-03 | secs: 21.65304
INFO : RESCAL : [  4] fit: 0.41924 | delta: 2.6e-03 | secs: 19.02444
INFO : RESCAL : [  5] fit: 0.42068 | delta: 1.4e-03 | secs: 21.50910
INFO : RESCAL : [  6] fit: 0.42152 | delta: 8.4e-04 | secs: 18.68906
INFO : RESCAL : [  7] fit: 0.42207 | delta: 5.5e-04 | secs: 21.65781
INFO : RESCAL : [  8] fit: 0.42247 | delta: 4.0e-04 | secs: 18.83388
INFO : RESCAL : [  9] fit: 0.42279 | delta: 3.2e-04 | secs: 21.81629
INFO : RESCAL : [ 10] fit: 0.42305 | delta: 2.6e-04 | secs: 18.83243
INFO : RESCAL : [ 11] fit: 0.42328 | delta: 2.3e-04 | secs: 22.06412
INFO : RESCAL : [ 12] fit: 0.42347 | delta: 2.0e-04 | secs: 21.62954
INFO : RESCAL : [ 13] fit: 0.42365 | delta: 1.7e-04 | secs: 18.82297
INFO : RESCAL : [ 14] fit: 0.42380 | delta: 1.5e-04 | secs: 21.63805
INFO : RESCAL : [ 15] fit: 0.42394 | delta: 1.4e-04 | secs: 19.00791
INFO : RESCAL : [ 16] fit: 0.42406 | delta: 1.2e-04 | secs: 21.88980
INFO : RESCAL : [ 17] fit: 0.42418 | delta: 1.1e-04 | secs: 18.92359
INFO : RESCAL : [ 18] fit: 0.42428 | delta: 1.0e-04 | secs: 21.88816
INFO : RESCAL : [ 19] fit: 0.42437 | delta: 9.4e-05 | secs: 18.81445
[Fold 3] AUC-PR: 0.989009
INFO : RESCAL : [  0] fit: 0.29133 | delta: 2.9e-01 | secs: 19.11824
INFO : RESCAL : [  1] fit: 0.40523 | delta: 1.1e-01 | secs: 21.53459
INFO : RESCAL : [  2] fit: 0.41786 | delta: 1.3e-02 | secs: 19.32619
INFO : RESCAL : [  3] fit: 0.42254 | delta: 4.7e-03 | secs: 21.82399
INFO : RESCAL : [  4] fit: 0.42489 | delta: 2.4e-03 | secs: 19.12277
INFO : RESCAL : [  5] fit: 0.42627 | delta: 1.4e-03 | secs: 21.75343
INFO : RESCAL : [  6] fit: 0.42713 | delta: 8.7e-04 | secs: 18.90004
INFO : RESCAL : [  7] fit: 0.42776 | delta: 6.3e-04 | secs: 21.68786
INFO : RESCAL : [  8] fit: 0.42822 | delta: 4.6e-04 | secs: 18.97354
INFO : RESCAL : [  9] fit: 0.42857 | delta: 3.5e-04 | secs: 21.81745
INFO : RESCAL : [ 10] fit: 0.42883 | delta: 2.7e-04 | secs: 19.11903
INFO : RESCAL : [ 11] fit: 0.42905 | delta: 2.1e-04 | secs: 21.90505
INFO : RESCAL : [ 12] fit: 0.42922 | delta: 1.7e-04 | secs: 18.93073
INFO : RESCAL : [ 13] fit: 0.42936 | delta: 1.4e-04 | secs: 21.81405
INFO : RESCAL : [ 14] fit: 0.42948 | delta: 1.2e-04 | secs: 19.03906
INFO : RESCAL : [ 15] fit: 0.42958 | delta: 1.0e-04 | secs: 21.67857
