[Threads] Utilisation de 52 thread(s) sur 64 disponibles
[Reprise] Mode force active : les combinaisons deja presentes seront recalculees
=== DATASET: fb15k237 | rank:200 | lambda_A:0.1 | lambda_R:0.1 ===
[Config] maxIter:20 | conv:1.0e-06 | threads:52
[Data]   n_entities:14541 | n_relations:237 | total_nnz:310116
[Data]   nnz:310116 | import_time:0.05 s
[Eval]   positifs:2000 | neg/pos:1 | folds:10 | mode:cross-validation CSR echantillonnee
INFO : RESCAL : [  0] fit: 0.28965 | delta: 2.9e-01 | secs: 18.72314
INFO : RESCAL : [  1] fit: 0.40047 | delta: 1.1e-01 | secs: 18.96621
INFO : RESCAL : [  2] fit: 0.41308 | delta: 1.3e-02 | secs: 19.10465
INFO : RESCAL : [  3] fit: 0.41758 | delta: 4.5e-03 | secs: 19.01610
INFO : RESCAL : [  4] fit: 0.41978 | delta: 2.2e-03 | secs: 18.64225
INFO : RESCAL : [  5] fit: 0.42111 | delta: 1.3e-03 | secs: 19.07014
INFO : RESCAL : [  6] fit: 0.42196 | delta: 8.5e-04 | secs: 18.36662
INFO : RESCAL : [  7] fit: 0.42251 | delta: 5.6e-04 | secs: 18.63523
INFO : RESCAL : [  8] fit: 0.42294 | delta: 4.3e-04 | secs: 19.10298
INFO : RESCAL : [  9] fit: 0.42329 | delta: 3.4e-04 | secs: 18.98830
INFO : RESCAL : [ 10] fit: 0.42358 | delta: 3.0e-04 | secs: 19.43657
INFO : RESCAL : [ 11] fit: 0.42384 | delta: 2.6e-04 | secs: 18.99099
INFO : RESCAL : [ 12] fit: 0.42409 | delta: 2.5e-04 | secs: 18.68167
INFO : RESCAL : [ 13] fit: 0.42434 | delta: 2.4e-04 | secs: 18.73606
INFO : RESCAL : [ 14] fit: 0.42458 | delta: 2.5e-04 | secs: 19.20731
INFO : RESCAL : [ 15] fit: 0.42476 | delta: 1.8e-04 | secs: 18.59746
INFO : RESCAL : [ 16] fit: 0.42486 | delta: 9.6e-05 | secs: 19.27793
INFO : RESCAL : [ 17] fit: 0.42494 | delta: 8.3e-05 | secs: 18.17090
INFO : RESCAL : [ 18] fit: 0.42502 | delta: 8.6e-05 | secs: 19.13150
INFO : RESCAL : [ 19] fit: 0.42510 | delta: 7.9e-05 | secs: 18.63683
[Fold 0] AUC-PR: 0.981707
INFO : RESCAL : [  0] fit: 0.28470 | delta: 2.8e-01 | secs: 19.06849
INFO : RESCAL : [  1] fit: 0.40005 | delta: 1.2e-01 | secs: 18.88698
INFO : RESCAL : [  2] fit: 0.41287 | delta: 1.3e-02 | secs: 18.68277
INFO : RESCAL : [  3] fit: 0.41755 | delta: 4.7e-03 | secs: 18.44692
INFO : RESCAL : [  4] fit: 0.41970 | delta: 2.2e-03 | secs: 18.69008
INFO : RESCAL : [  5] fit: 0.42091 | delta: 1.2e-03 | secs: 18.31008
INFO : RESCAL : [  6] fit: 0.42172 | delta: 8.1e-04 | secs: 18.89854
INFO : RESCAL : [  7] fit: 0.42231 | delta: 5.9e-04 | secs: 18.62424
INFO : RESCAL : [  8] fit: 0.42274 | delta: 4.3e-04 | secs: 19.19934
INFO : RESCAL : [  9] fit: 0.42308 | delta: 3.4e-04 | secs: 18.96549
INFO : RESCAL : [ 10] fit: 0.42336 | delta: 2.8e-04 | secs: 19.09850
INFO : RESCAL : [ 11] fit: 0.42361 | delta: 2.5e-04 | secs: 18.99726
INFO : RESCAL : [ 12] fit: 0.42383 | delta: 2.2e-04 | secs: 18.90731
INFO : RESCAL : [ 13] fit: 0.42402 | delta: 1.9e-04 | secs: 19.04484
INFO : RESCAL : [ 14] fit: 0.42420 | delta: 1.8e-04 | secs: 18.89232
