[Threads] Utilisation de 62 thread(s) sur 64 disponibles
[Reprise] Mode force active : les combinaisons deja presentes seront recalculees
=== DATASET: fb15k237 | rank:200 | lambda_A:0.1 | lambda_R:0.1 ===
[Config] maxIter:20 | conv:1.0e-06 | threads:62
[Data]   n_entities:14541 | n_relations:237 | total_nnz:310116
[Data]   nnz:310116 | import_time:0.04 s
[Eval]   positifs:2000 | neg/pos:1 | folds:10 | mode:cross-validation CSR echantillonnee
INFO : RESCAL : [  0] fit: 0.29429 | delta: 2.9e-01 | secs: 18.70641
INFO : RESCAL : [  1] fit: 0.40841 | delta: 1.1e-01 | secs: 18.85132
INFO : RESCAL : [  2] fit: 0.42222 | delta: 1.4e-02 | secs: 18.92333
INFO : RESCAL : [  3] fit: 0.42769 | delta: 5.5e-03 | secs: 18.64340
INFO : RESCAL : [  4] fit: 0.43009 | delta: 2.4e-03 | secs: 18.70461
INFO : RESCAL : [  5] fit: 0.43132 | delta: 1.2e-03 | secs: 18.57857
INFO : RESCAL : [  6] fit: 0.43206 | delta: 7.4e-04 | secs: 18.39831
INFO : RESCAL : [  7] fit: 0.43261 | delta: 5.5e-04 | secs: 18.51564
INFO : RESCAL : [  8] fit: 0.43305 | delta: 4.4e-04 | secs: 18.33598
INFO : RESCAL : [  9] fit: 0.43342 | delta: 3.7e-04 | secs: 18.68585
INFO : RESCAL : [ 10] fit: 0.43374 | delta: 3.2e-04 | secs: 18.25805
INFO : RESCAL : [ 11] fit: 0.43402 | delta: 2.8e-04 | secs: 18.41072
INFO : RESCAL : [ 12] fit: 0.43426 | delta: 2.5e-04 | secs: 18.11151
INFO : RESCAL : [ 13] fit: 0.43447 | delta: 2.1e-04 | secs: 18.80433
INFO : RESCAL : [ 14] fit: 0.43466 | delta: 1.9e-04 | secs: 18.99522
INFO : RESCAL : [ 15] fit: 0.43482 | delta: 1.6e-04 | secs: 18.49467
INFO : RESCAL : [ 16] fit: 0.43497 | delta: 1.4e-04 | secs: 18.59845
INFO : RESCAL : [ 17] fit: 0.43509 | delta: 1.2e-04 | secs: 18.97681
INFO : RESCAL : [ 18] fit: 0.43519 | delta: 1.1e-04 | secs: 18.85719
INFO : RESCAL : [ 19] fit: 0.43529 | delta: 9.1e-05 | secs: 18.64853
[Fold 0] AUC-PR: 0.976339
INFO : RESCAL : [  0] fit: 0.29216 | delta: 2.9e-01 | secs: 19.03002
INFO : RESCAL : [  1] fit: 0.40371 | delta: 1.1e-01 | secs: 19.15286
INFO : RESCAL : [  2] fit: 0.41662 | delta: 1.3e-02 | secs: 18.78795
INFO : RESCAL : [  3] fit: 0.42125 | delta: 4.6e-03 | secs: 18.32592
INFO : RESCAL : [  4] fit: 0.42358 | delta: 2.3e-03 | secs: 18.67591
INFO : RESCAL : [  5] fit: 0.42500 | delta: 1.4e-03 | secs: 18.57568
INFO : RESCAL : [  6] fit: 0.42591 | delta: 9.2e-04 | secs: 18.48006
INFO : RESCAL : [  7] fit: 0.42660 | delta: 6.8e-04 | secs: 18.38074
INFO : RESCAL : [  8] fit: 0.42714 | delta: 5.4e-04 | secs: 18.30417
INFO : RESCAL : [  9] fit: 0.42754 | delta: 4.0e-04 | secs: 18.71657
INFO : RESCAL : [ 10] fit: 0.42783 | delta: 2.9e-04 | secs: 19.00895
INFO : RESCAL : [ 11] fit: 0.42806 | delta: 2.2e-04 | secs: 18.90472
INFO : RESCAL : [ 12] fit: 0.42824 | delta: 1.9e-04 | secs: 18.86594
INFO : RESCAL : [ 13] fit: 0.42840 | delta: 1.6e-04 | secs: 18.96375
INFO : RESCAL : [ 14] fit: 0.42854 | delta: 1.4e-04 | secs: 18.89551
INFO : RESCAL : [ 15] fit: 0.42866 | delta: 1.2e-04 | secs: 18.52050
INFO : RESCAL : [ 16] fit: 0.42876 | delta: 1.1e-04 | secs: 18.76466
INFO : RESCAL : [ 17] fit: 0.42886 | delta: 9.3e-05 | secs: 18.59934
INFO : RESCAL : [ 18] fit: 0.42894 | delta: 8.4e-05 | secs: 19.07113
INFO : RESCAL : [ 19] fit: 0.42902 | delta: 7.4e-05 | secs: 18.49676
[Fold 1] AUC-PR: 0.980341
INFO : RESCAL : [  0] fit: 0.28890 | delta: 2.9e-01 | secs: 18.50403
INFO : RESCAL : [  1] fit: 0.40154 | delta: 1.1e-01 | secs: 18.64194
INFO : RESCAL : [  2] fit: 0.41435 | delta: 1.3e-02 | secs: 18.82943
INFO : RESCAL : [  3] fit: 0.41921 | delta: 4.9e-03 | secs: 18.13627
INFO : RESCAL : [  4] fit: 0.42154 | delta: 2.3e-03 | secs: 18.46723
INFO : RESCAL : [  5] fit: 0.42279 | delta: 1.3e-03 | secs: 18.53216
INFO : RESCAL : [  6] fit: 0.42359 | delta: 8.0e-04 | secs: 18.92857
INFO : RESCAL : [  7] fit: 0.42419 | delta: 6.1e-04 | secs: 18.97698
INFO : RESCAL : [  8] fit: 0.42466 | delta: 4.7e-04 | secs: 18.97728
INFO : RESCAL : [  9] fit: 0.42503 | delta: 3.7e-04 | secs: 19.07093
INFO : RESCAL : [ 10] fit: 0.42532 | delta: 2.9e-04 | secs: 18.70461
INFO : RESCAL : [ 11] fit: 0.42557 | delta: 2.5e-04 | secs: 18.49913
INFO : RESCAL : [ 12] fit: 0.42578 | delta: 2.1e-04 | secs: 18.88210
INFO : RESCAL : [ 13] fit: 0.42597 | delta: 1.9e-04 | secs: 18.64122
INFO : RESCAL : [ 14] fit: 0.42613 | delta: 1.6e-04 | secs: 18.75210
INFO : RESCAL : [ 15] fit: 0.42628 | delta: 1.5e-04 | secs: 18.56789
INFO : RESCAL : [ 16] fit: 0.42640 | delta: 1.3e-04 | secs: 18.51706
INFO : RESCAL : [ 17] fit: 0.42652 | delta: 1.1e-04 | secs: 18.84712
INFO : RESCAL : [ 18] fit: 0.42662 | delta: 1.0e-04 | secs: 18.84541
INFO : RESCAL : [ 19] fit: 0.42671 | delta: 9.1e-05 | secs: 18.52765
[Fold 2] AUC-PR: 0.966454
INFO : RESCAL : [  0] fit: 0.29227 | delta: 2.9e-01 | secs: 18.80229
INFO : RESCAL : [  1] fit: 0.40108 | delta: 1.1e-01 | secs: 18.44206
INFO : RESCAL : [  2] fit: 0.41334 | delta: 1.2e-02 | secs: 18.71698
INFO : RESCAL : [  3] fit: 0.41784 | delta: 4.5e-03 | secs: 18.24742
INFO : RESCAL : [  4] fit: 0.42008 | delta: 2.2e-03 | secs: 18.77397
INFO : RESCAL : [  5] fit: 0.42148 | delta: 1.4e-03 | secs: 18.72581
INFO : RESCAL : [  6] fit: 0.42240 | delta: 9.2e-04 | secs: 18.63765
INFO : RESCAL : [  7] fit: 0.42307 | delta: 6.6e-04 | secs: 18.00476
INFO : RESCAL : [  8] fit: 0.42357 | delta: 5.0e-04 | secs: 18.62516
INFO : RESCAL : [  9] fit: 0.42400 | delta: 4.3e-04 | secs: 18.74426
INFO : RESCAL : [ 10] fit: 0.42431 | delta: 3.1e-04 | secs: 19.28429
INFO : RESCAL : [ 11] fit: 0.42454 | delta: 2.3e-04 | secs: 18.39416
INFO : RESCAL : [ 12] fit: 0.42473 | delta: 1.9e-04 | secs: 18.88527
INFO : RESCAL : [ 13] fit: 0.42489 | delta: 1.6e-04 | secs: 18.62749
INFO : RESCAL : [ 14] fit: 0.42503 | delta: 1.4e-04 | secs: 18.70364
INFO : RESCAL : [ 15] fit: 0.42516 | delta: 1.2e-04 | secs: 18.78550
INFO : RESCAL : [ 16] fit: 0.42527 | delta: 1.1e-04 | secs: 19.15184
INFO : RESCAL : [ 17] fit: 0.42536 | delta: 9.6e-05 | secs: 18.49870
INFO : RESCAL : [ 18] fit: 0.42545 | delta: 8.6e-05 | secs: 18.94692
INFO : RESCAL : [ 19] fit: 0.42553 | delta: 7.7e-05 | secs: 18.27188
[Fold 3] AUC-PR: 0.993946
INFO : RESCAL : [  0] fit: 0.28847 | delta: 2.9e-01 | secs: 18.55898
INFO : RESCAL : [  1] fit: 0.40019 | delta: 1.1e-01 | secs: 18.72290
INFO : RESCAL : [  2] fit: 0.41350 | delta: 1.3e-02 | secs: 18.86313
INFO : RESCAL : [  3] fit: 0.41846 | delta: 5.0e-03 | secs: 18.29982
INFO : RESCAL : [  4] fit: 0.42069 | delta: 2.2e-03 | secs: 18.93119
INFO : RESCAL : [  5] fit: 0.42187 | delta: 1.2e-03 | secs: 18.97936
INFO : RESCAL : [  6] fit: 0.42259 | delta: 7.1e-04 | secs: 18.90940
INFO : RESCAL : [  7] fit: 0.42311 | delta: 5.3e-04 | secs: 18.36223
INFO : RESCAL : [  8] fit: 0.42353 | delta: 4.1e-04 | secs: 18.18866
INFO : RESCAL : [  9] fit: 0.42387 | delta: 3.4e-04 | secs: 19.07625
INFO : RESCAL : [ 10] fit: 0.42415 | delta: 2.8e-04 | secs: 18.37880
INFO : RESCAL : [ 11] fit: 0.42439 | delta: 2.4e-04 | secs: 18.48220
INFO : RESCAL : [ 12] fit: 0.42460 | delta: 2.1e-04 | secs: 18.87263
INFO : RESCAL : [ 13] fit: 0.42478 | delta: 1.8e-04 | secs: 19.00482
INFO : RESCAL : [ 14] fit: 0.42494 | delta: 1.6e-04 | secs: 18.61657
INFO : RESCAL : [ 15] fit: 0.42508 | delta: 1.4e-04 | secs: 18.99181
