[Threads] Utilisation de 64 thread(s) sur 64 disponibles
[Reprise] Mode force active : les combinaisons deja presentes seront recalculees
=== DATASET: fb15k237 | rank:200 | lambda_A:0.1 | lambda_R:0.1 ===
[Config] maxIter:20 | conv:1.0e-06 | threads:64
[Data]   n_entities:14541 | n_relations:237 | total_nnz:310116
[Data]   nnz:310116 | import_time:0.04 s
[Eval]   positifs:2000 | neg/pos:1 | folds:10 | mode:cross-validation CSR echantillonnee
INFO : RESCAL : [  0] fit: 0.29075 | delta: 2.9e-01 | secs: 18.59938
INFO : RESCAL : [  1] fit: 0.40321 | delta: 1.1e-01 | secs: 18.59160
INFO : RESCAL : [  2] fit: 0.41650 | delta: 1.3e-02 | secs: 18.61200
INFO : RESCAL : [  3] fit: 0.42079 | delta: 4.3e-03 | secs: 18.49046
INFO : RESCAL : [  4] fit: 0.42270 | delta: 1.9e-03 | secs: 18.87101
INFO : RESCAL : [  5] fit: 0.42383 | delta: 1.1e-03 | secs: 18.53211
INFO : RESCAL : [  6] fit: 0.42458 | delta: 7.5e-04 | secs: 19.10992
INFO : RESCAL : [  7] fit: 0.42511 | delta: 5.3e-04 | secs: 18.68802
INFO : RESCAL : [  8] fit: 0.42552 | delta: 4.1e-04 | secs: 18.65792
INFO : RESCAL : [  9] fit: 0.42586 | delta: 3.4e-04 | secs: 18.79219
INFO : RESCAL : [ 10] fit: 0.42616 | delta: 2.9e-04 | secs: 18.64933
INFO : RESCAL : [ 11] fit: 0.42641 | delta: 2.5e-04 | secs: 18.63279
INFO : RESCAL : [ 12] fit: 0.42663 | delta: 2.2e-04 | secs: 18.74941
INFO : RESCAL : [ 13] fit: 0.42683 | delta: 1.9e-04 | secs: 18.44119
INFO : RESCAL : [ 14] fit: 0.42699 | delta: 1.7e-04 | secs: 18.91022
INFO : RESCAL : [ 15] fit: 0.42714 | delta: 1.5e-04 | secs: 18.80510
INFO : RESCAL : [ 16] fit: 0.42727 | delta: 1.3e-04 | secs: 18.61048
INFO : RESCAL : [ 17] fit: 0.42738 | delta: 1.1e-04 | secs: 18.18277
INFO : RESCAL : [ 18] fit: 0.42748 | delta: 9.9e-05 | secs: 18.72809
INFO : RESCAL : [ 19] fit: 0.42757 | delta: 8.7e-05 | secs: 18.47651
[Fold 0] AUC-PR: 0.978274
INFO : RESCAL : [  0] fit: 0.28942 | delta: 2.9e-01 | secs: 18.72329
INFO : RESCAL : [  1] fit: 0.40236 | delta: 1.1e-01 | secs: 18.71440
INFO : RESCAL : [  2] fit: 0.41520 | delta: 1.3e-02 | secs: 18.46275
INFO : RESCAL : [  3] fit: 0.41996 | delta: 4.8e-03 | secs: 18.60886
INFO : RESCAL : [  4] fit: 0.42232 | delta: 2.4e-03 | secs: 18.61463
INFO : RESCAL : [  5] fit: 0.42367 | delta: 1.3e-03 | secs: 18.65897
INFO : RESCAL : [  6] fit: 0.42457 | delta: 9.1e-04 | secs: 18.62762
INFO : RESCAL : [  7] fit: 0.42532 | delta: 7.4e-04 | secs: 18.51983
INFO : RESCAL : [  8] fit: 0.42593 | delta: 6.1e-04 | secs: 18.79541
INFO : RESCAL : [  9] fit: 0.42640 | delta: 4.7e-04 | secs: 18.85862
INFO : RESCAL : [ 10] fit: 0.42674 | delta: 3.4e-04 | secs: 18.38693
INFO : RESCAL : [ 11] fit: 0.42702 | delta: 2.8e-04 | secs: 18.40406
INFO : RESCAL : [ 12] fit: 0.42724 | delta: 2.2e-04 | secs: 18.72826
INFO : RESCAL : [ 13] fit: 0.42743 | delta: 1.9e-04 | secs: 18.75191
INFO : RESCAL : [ 14] fit: 0.42759 | delta: 1.6e-04 | secs: 18.36799
INFO : RESCAL : [ 15] fit: 0.42774 | delta: 1.5e-04 | secs: 18.40798
INFO : RESCAL : [ 16] fit: 0.42786 | delta: 1.2e-04 | secs: 18.48307
INFO : RESCAL : [ 17] fit: 0.42798 | delta: 1.1e-04 | secs: 18.37888
INFO : RESCAL : [ 18] fit: 0.42808 | delta: 9.9e-05 | secs: 18.62566
INFO : RESCAL : [ 19] fit: 0.42817 | delta: 9.3e-05 | secs: 18.16314
[Fold 1] AUC-PR: 0.972237
INFO : RESCAL : [  0] fit: 0.28960 | delta: 2.9e-01 | secs: 18.82679
INFO : RESCAL : [  1] fit: 0.40230 | delta: 1.1e-01 | secs: 18.86153
INFO : RESCAL : [  2] fit: 0.41479 | delta: 1.2e-02 | secs: 18.14381
INFO : RESCAL : [  3] fit: 0.41957 | delta: 4.8e-03 | secs: 18.79242
INFO : RESCAL : [  4] fit: 0.42192 | delta: 2.4e-03 | secs: 18.51869
INFO : RESCAL : [  5] fit: 0.42328 | delta: 1.4e-03 | secs: 18.36218
INFO : RESCAL : [  6] fit: 0.42409 | delta: 8.1e-04 | secs: 18.84479
INFO : RESCAL : [  7] fit: 0.42463 | delta: 5.4e-04 | secs: 18.67897
INFO : RESCAL : [  8] fit: 0.42504 | delta: 4.1e-04 | secs: 18.61144
INFO : RESCAL : [  9] fit: 0.42540 | delta: 3.6e-04 | secs: 18.49145
INFO : RESCAL : [ 10] fit: 0.42572 | delta: 3.2e-04 | secs: 18.85158
INFO : RESCAL : [ 11] fit: 0.42600 | delta: 2.8e-04 | secs: 18.43121
INFO : RESCAL : [ 12] fit: 0.42621 | delta: 2.2e-04 | secs: 19.03233
INFO : RESCAL : [ 13] fit: 0.42639 | delta: 1.8e-04 | secs: 18.61421
INFO : RESCAL : [ 14] fit: 0.42655 | delta: 1.5e-04 | secs: 18.56947
INFO : RESCAL : [ 15] fit: 0.42668 | delta: 1.3e-04 | secs: 18.34402
INFO : RESCAL : [ 16] fit: 0.42679 | delta: 1.2e-04 | secs: 18.67422
INFO : RESCAL : [ 17] fit: 0.42690 | delta: 1.0e-04 | secs: 18.80222
INFO : RESCAL : [ 18] fit: 0.42699 | delta: 9.1e-05 | secs: 18.52287
INFO : RESCAL : [ 19] fit: 0.42707 | delta: 8.1e-05 | secs: 18.53625
[Fold 2] AUC-PR: 0.978515
INFO : RESCAL : [  0] fit: 0.28953 | delta: 2.9e-01 | secs: 18.76450
INFO : RESCAL : [  1] fit: 0.40115 | delta: 1.1e-01 | secs: 18.90602
INFO : RESCAL : [  2] fit: 0.41458 | delta: 1.3e-02 | secs: 18.65008
INFO : RESCAL : [  3] fit: 0.41975 | delta: 5.2e-03 | secs: 22.58919
INFO : RESCAL : [  4] fit: 0.42229 | delta: 2.5e-03 | secs: 18.74166
INFO : RESCAL : [  5] fit: 0.42361 | delta: 1.3e-03 | secs: 18.48477
INFO : RESCAL : [  6] fit: 0.42451 | delta: 9.0e-04 | secs: 18.49443
INFO : RESCAL : [  7] fit: 0.42509 | delta: 5.9e-04 | secs: 18.72923
INFO : RESCAL : [  8] fit: 0.42555 | delta: 4.5e-04 | secs: 18.60097
INFO : RESCAL : [  9] fit: 0.42585 | delta: 3.0e-04 | secs: 18.90003
INFO : RESCAL : [ 10] fit: 0.42610 | delta: 2.5e-04 | secs: 18.51028
INFO : RESCAL : [ 11] fit: 0.42628 | delta: 1.8e-04 | secs: 18.88342
INFO : RESCAL : [ 12] fit: 0.42645 | delta: 1.6e-04 | secs: 18.71908
INFO : RESCAL : [ 13] fit: 0.42657 | delta: 1.3e-04 | secs: 18.87438
INFO : RESCAL : [ 14] fit: 0.42670 | delta: 1.2e-04 | secs: 18.99630
INFO : RESCAL : [ 15] fit: 0.42680 | delta: 9.9e-05 | secs: 18.64131
INFO : RESCAL : [ 16] fit: 0.42689 | delta: 9.7e-05 | secs: 18.96827
INFO : RESCAL : [ 17] fit: 0.42697 | delta: 8.0e-05 | secs: 18.63668
INFO : RESCAL : [ 18] fit: 0.42705 | delta: 7.7e-05 | secs: 18.96404
INFO : RESCAL : [ 19] fit: 0.42711 | delta: 6.4e-05 | secs: 18.74369
[Fold 3] AUC-PR: 0.968804
INFO : RESCAL : [  0] fit: 0.29218 | delta: 2.9e-01 | secs: 18.97872
INFO : RESCAL : [  1] fit: 0.40219 | delta: 1.1e-01 | secs: 18.77804
INFO : RESCAL : [  2] fit: 0.41524 | delta: 1.3e-02 | secs: 18.75414
INFO : RESCAL : [  3] fit: 0.42018 | delta: 4.9e-03 | secs: 18.41680
INFO : RESCAL : [  4] fit: 0.42273 | delta: 2.6e-03 | secs: 18.91013
INFO : RESCAL : [  5] fit: 0.42423 | delta: 1.5e-03 | secs: 18.97878
INFO : RESCAL : [  6] fit: 0.42504 | delta: 8.1e-04 | secs: 18.44772
INFO : RESCAL : [  7] fit: 0.42556 | delta: 5.1e-04 | secs: 18.62915
INFO : RESCAL : [  8] fit: 0.42591 | delta: 3.5e-04 | secs: 18.46476
INFO : RESCAL : [  9] fit: 0.42619 | delta: 2.8e-04 | secs: 18.51228
INFO : RESCAL : [ 10] fit: 0.42643 | delta: 2.4e-04 | secs: 18.68041
INFO : RESCAL : [ 11] fit: 0.42664 | delta: 2.1e-04 | secs: 18.38563
INFO : RESCAL : [ 12] fit: 0.42683 | delta: 1.9e-04 | secs: 18.62413
INFO : RESCAL : [ 13] fit: 0.42700 | delta: 1.7e-04 | secs: 18.45435
INFO : RESCAL : [ 14] fit: 0.42715 | delta: 1.5e-04 | secs: 18.46595
INFO : RESCAL : [ 15] fit: 0.42729 | delta: 1.4e-04 | secs: 18.60481
