[Threads] Utilisation de 50 thread(s) sur 64 disponibles
[Reprise] Mode force active : les combinaisons deja presentes seront recalculees
=== DATASET: fb15k237 | rank:200 | lambda_A:0.1 | lambda_R:0.1 ===
[Config] maxIter:20 | conv:1.0e-06 | threads:50
[Data]   n_entities:14541 | n_relations:237 | total_nnz:310116
[Data]   nnz:310116 | import_time:0.04 s
[Eval]   positifs:2000 | neg/pos:1 | folds:10 | mode:cross-validation CSR echantillonnee
INFO : RESCAL : [  0] fit: 0.28927 | delta: 2.9e-01 | secs: 18.77541
INFO : RESCAL : [  1] fit: 0.40036 | delta: 1.1e-01 | secs: 18.49997
INFO : RESCAL : [  2] fit: 0.41319 | delta: 1.3e-02 | secs: 18.62170
INFO : RESCAL : [  3] fit: 0.41797 | delta: 4.8e-03 | secs: 18.68143
INFO : RESCAL : [  4] fit: 0.42035 | delta: 2.4e-03 | secs: 18.60074
INFO : RESCAL : [  5] fit: 0.42169 | delta: 1.3e-03 | secs: 18.72234
INFO : RESCAL : [  6] fit: 0.42252 | delta: 8.3e-04 | secs: 18.80666
INFO : RESCAL : [  7] fit: 0.42309 | delta: 5.7e-04 | secs: 19.01111
INFO : RESCAL : [  8] fit: 0.42352 | delta: 4.4e-04 | secs: 18.85321
INFO : RESCAL : [  9] fit: 0.42390 | delta: 3.8e-04 | secs: 18.72185
INFO : RESCAL : [ 10] fit: 0.42426 | delta: 3.6e-04 | secs: 18.84470
INFO : RESCAL : [ 11] fit: 0.42457 | delta: 3.1e-04 | secs: 19.01303
INFO : RESCAL : [ 12] fit: 0.42482 | delta: 2.5e-04 | secs: 18.89151
INFO : RESCAL : [ 13] fit: 0.42501 | delta: 1.9e-04 | secs: 18.53877
INFO : RESCAL : [ 14] fit: 0.42517 | delta: 1.6e-04 | secs: 18.95827
INFO : RESCAL : [ 15] fit: 0.42532 | delta: 1.4e-04 | secs: 18.40717
INFO : RESCAL : [ 16] fit: 0.42544 | delta: 1.3e-04 | secs: 18.59369
INFO : RESCAL : [ 17] fit: 0.42556 | delta: 1.1e-04 | secs: 19.25954
INFO : RESCAL : [ 18] fit: 0.42566 | delta: 1.0e-04 | secs: 18.87663
INFO : RESCAL : [ 19] fit: 0.42575 | delta: 8.8e-05 | secs: 18.96523
[Fold 0] AUC-PR: 0.973409
INFO : RESCAL : [  0] fit: 0.28909 | delta: 2.9e-01 | secs: 18.78998
INFO : RESCAL : [  1] fit: 0.40031 | delta: 1.1e-01 | secs: 18.81489
INFO : RESCAL : [  2] fit: 0.41262 | delta: 1.2e-02 | secs: 18.78038
INFO : RESCAL : [  3] fit: 0.41717 | delta: 4.6e-03 | secs: 19.05589
INFO : RESCAL : [  4] fit: 0.41934 | delta: 2.2e-03 | secs: 18.66110
INFO : RESCAL : [  5] fit: 0.42054 | delta: 1.2e-03 | secs: 18.58005
INFO : RESCAL : [  6] fit: 0.42126 | delta: 7.3e-04 | secs: 18.32672
INFO : RESCAL : [  7] fit: 0.42176 | delta: 5.0e-04 | secs: 18.37648
INFO : RESCAL : [  8] fit: 0.42213 | delta: 3.7e-04 | secs: 18.71952
INFO : RESCAL : [  9] fit: 0.42244 | delta: 3.1e-04 | secs: 18.51553
INFO : RESCAL : [ 10] fit: 0.42271 | delta: 2.7e-04 | secs: 18.67771
INFO : RESCAL : [ 11] fit: 0.42294 | delta: 2.3e-04 | secs: 18.66339
INFO : RESCAL : [ 12] fit: 0.42314 | delta: 2.0e-04 | secs: 19.09387
INFO : RESCAL : [ 13] fit: 0.42332 | delta: 1.7e-04 | secs: 18.44631
INFO : RESCAL : [ 14] fit: 0.42346 | delta: 1.5e-04 | secs: 18.96863
INFO : RESCAL : [ 15] fit: 0.42359 | delta: 1.3e-04 | secs: 18.89788
INFO : RESCAL : [ 16] fit: 0.42370 | delta: 1.1e-04 | secs: 18.81996
INFO : RESCAL : [ 17] fit: 0.42381 | delta: 1.0e-04 | secs: 19.03607
INFO : RESCAL : [ 18] fit: 0.42390 | delta: 9.2e-05 | secs: 18.90373
INFO : RESCAL : [ 19] fit: 0.42398 | delta: 8.5e-05 | secs: 18.84150
[Fold 1] AUC-PR: 0.978293
INFO : RESCAL : [  0] fit: 0.29196 | delta: 2.9e-01 | secs: 19.21267
INFO : RESCAL : [  1] fit: 0.40540 | delta: 1.1e-01 | secs: 19.00481
INFO : RESCAL : [  2] fit: 0.41861 | delta: 1.3e-02 | secs: 18.77578
INFO : RESCAL : [  3] fit: 0.42308 | delta: 4.5e-03 | secs: 19.64401
INFO : RESCAL : [  4] fit: 0.42521 | delta: 2.1e-03 | secs: 18.71156
INFO : RESCAL : [  5] fit: 0.42648 | delta: 1.3e-03 | secs: 19.05354
INFO : RESCAL : [  6] fit: 0.42732 | delta: 8.4e-04 | secs: 19.00406
INFO : RESCAL : [  7] fit: 0.42790 | delta: 5.8e-04 | secs: 18.64913
INFO : RESCAL : [  8] fit: 0.42833 | delta: 4.3e-04 | secs: 18.91530
INFO : RESCAL : [  9] fit: 0.42866 | delta: 3.3e-04 | secs: 18.67867
INFO : RESCAL : [ 10] fit: 0.42893 | delta: 2.7e-04 | secs: 18.70989
INFO : RESCAL : [ 11] fit: 0.42916 | delta: 2.3e-04 | secs: 18.71381
INFO : RESCAL : [ 12] fit: 0.42935 | delta: 1.9e-04 | secs: 18.64706
INFO : RESCAL : [ 13] fit: 0.42952 | delta: 1.7e-04 | secs: 18.35122
INFO : RESCAL : [ 14] fit: 0.42966 | delta: 1.4e-04 | secs: 19.14221
INFO : RESCAL : [ 15] fit: 0.42979 | delta: 1.2e-04 | secs: 18.91638
INFO : RESCAL : [ 16] fit: 0.42990 | delta: 1.1e-04 | secs: 18.76166
INFO : RESCAL : [ 17] fit: 0.42999 | delta: 9.9e-05 | secs: 18.79182
INFO : RESCAL : [ 18] fit: 0.43009 | delta: 9.1e-05 | secs: 18.38847
INFO : RESCAL : [ 19] fit: 0.43017 | delta: 8.6e-05 | secs: 18.67512
[Fold 2] AUC-PR: 0.990048
INFO : RESCAL : [  0] fit: 0.28954 | delta: 2.9e-01 | secs: 18.61647
INFO : RESCAL : [  1] fit: 0.40291 | delta: 1.1e-01 | secs: 18.40786
INFO : RESCAL : [  2] fit: 0.41653 | delta: 1.4e-02 | secs: 18.70834
INFO : RESCAL : [  3] fit: 0.42138 | delta: 4.8e-03 | secs: 19.08225
INFO : RESCAL : [  4] fit: 0.42361 | delta: 2.2e-03 | secs: 18.73232
INFO : RESCAL : [  5] fit: 0.42493 | delta: 1.3e-03 | secs: 18.25629
INFO : RESCAL : [  6] fit: 0.42579 | delta: 8.6e-04 | secs: 19.15326
INFO : RESCAL : [  7] fit: 0.42646 | delta: 6.7e-04 | secs: 18.71993
INFO : RESCAL : [  8] fit: 0.42700 | delta: 5.4e-04 | secs: 19.18035
INFO : RESCAL : [  9] fit: 0.42745 | delta: 4.4e-04 | secs: 18.92048
INFO : RESCAL : [ 10] fit: 0.42781 | delta: 3.7e-04 | secs: 18.95941
INFO : RESCAL : [ 11] fit: 0.42812 | delta: 3.1e-04 | secs: 18.62724
INFO : RESCAL : [ 12] fit: 0.42838 | delta: 2.6e-04 | secs: 18.90722
INFO : RESCAL : [ 13] fit: 0.42859 | delta: 2.1e-04 | secs: 18.57168
INFO : RESCAL : [ 14] fit: 0.42876 | delta: 1.8e-04 | secs: 18.98588
INFO : RESCAL : [ 15] fit: 0.42892 | delta: 1.5e-04 | secs: 18.85395
INFO : RESCAL : [ 16] fit: 0.42905 | delta: 1.4e-04 | secs: 19.02709
INFO : RESCAL : [ 17] fit: 0.42918 | delta: 1.2e-04 | secs: 18.41643
INFO : RESCAL : [ 18] fit: 0.42929 | delta: 1.1e-04 | secs: 18.87282
INFO : RESCAL : [ 19] fit: 0.42940 | delta: 1.1e-04 | secs: 18.96410
[Fold 3] AUC-PR: 0.987877
INFO : RESCAL : [  0] fit: 0.28777 | delta: 2.9e-01 | secs: 19.13745
INFO : RESCAL : [  1] fit: 0.40069 | delta: 1.1e-01 | secs: 18.94715
INFO : RESCAL : [  2] fit: 0.41403 | delta: 1.3e-02 | secs: 18.63018
INFO : RESCAL : [  3] fit: 0.41916 | delta: 5.1e-03 | secs: 18.77978
INFO : RESCAL : [  4] fit: 0.42164 | delta: 2.5e-03 | secs: 18.64543
INFO : RESCAL : [  5] fit: 0.42302 | delta: 1.4e-03 | secs: 18.46352
INFO : RESCAL : [  6] fit: 0.42391 | delta: 8.9e-04 | secs: 19.09152
INFO : RESCAL : [  7] fit: 0.42458 | delta: 6.7e-04 | secs: 18.98004
INFO : RESCAL : [  8] fit: 0.42517 | delta: 5.9e-04 | secs: 19.23685
INFO : RESCAL : [  9] fit: 0.42562 | delta: 4.6e-04 | secs: 18.73105
INFO : RESCAL : [ 10] fit: 0.42591 | delta: 2.8e-04 | secs: 18.79394
INFO : RESCAL : [ 11] fit: 0.42612 | delta: 2.1e-04 | secs: 18.78261
INFO : RESCAL : [ 12] fit: 0.42632 | delta: 2.0e-04 | secs: 18.83228
INFO : RESCAL : [ 13] fit: 0.42651 | delta: 1.8e-04 | secs: 19.05981
INFO : RESCAL : [ 14] fit: 0.42667 | delta: 1.7e-04 | secs: 18.98199
INFO : RESCAL : [ 15] fit: 0.42682 | delta: 1.5e-04 | secs: 18.87489
