[Threads] Utilisation de 16 thread(s) sur 64 disponibles
[Reprise] Mode force active : les combinaisons deja presentes seront recalculees
=== DATASET: fb15k237 | rank:200 | lambda_A:0.1 | lambda_R:0.1 ===
[Config] maxIter:20 | conv:1.0e-06 | threads:16
[Data]   n_entities:14541 | n_relations:237 | total_nnz:310116
[Data]   nnz:310116 | import_time:0.05 s
[Eval]   positifs:2000 | neg/pos:1 | folds:10 | mode:cross-validation CSR echantillonnee
INFO : RESCAL : [  0] fit: 0.29288 | delta: 2.9e-01 | secs: 19.89945
INFO : RESCAL : [  1] fit: 0.40343 | delta: 1.1e-01 | secs: 19.93857
INFO : RESCAL : [  2] fit: 0.41595 | delta: 1.3e-02 | secs: 20.39294
INFO : RESCAL : [  3] fit: 0.42090 | delta: 4.9e-03 | secs: 20.56036
INFO : RESCAL : [  4] fit: 0.42351 | delta: 2.6e-03 | secs: 20.38292
INFO : RESCAL : [  5] fit: 0.42520 | delta: 1.7e-03 | secs: 20.40714
INFO : RESCAL : [  6] fit: 0.42627 | delta: 1.1e-03 | secs: 20.46492
INFO : RESCAL : [  7] fit: 0.42692 | delta: 6.6e-04 | secs: 20.46223
INFO : RESCAL : [  8] fit: 0.42734 | delta: 4.2e-04 | secs: 20.43351
INFO : RESCAL : [  9] fit: 0.42766 | delta: 3.2e-04 | secs: 20.46065
INFO : RESCAL : [ 10] fit: 0.42791 | delta: 2.5e-04 | secs: 20.85117
INFO : RESCAL : [ 11] fit: 0.42813 | delta: 2.2e-04 | secs: 20.63556
INFO : RESCAL : [ 12] fit: 0.42831 | delta: 1.8e-04 | secs: 20.03389
INFO : RESCAL : [ 13] fit: 0.42848 | delta: 1.7e-04 | secs: 20.63304
INFO : RESCAL : [ 14] fit: 0.42861 | delta: 1.4e-04 | secs: 20.46941
INFO : RESCAL : [ 15] fit: 0.42874 | delta: 1.2e-04 | secs: 20.25002
INFO : RESCAL : [ 16] fit: 0.42884 | delta: 1.0e-04 | secs: 20.73672
INFO : RESCAL : [ 17] fit: 0.42893 | delta: 9.2e-05 | secs: 20.32363
INFO : RESCAL : [ 18] fit: 0.42901 | delta: 7.6e-05 | secs: 20.22396
INFO : RESCAL : [ 19] fit: 0.42908 | delta: 6.9e-05 | secs: 20.36434
[Fold 0] AUC-PR: 0.975719
INFO : RESCAL : [  0] fit: 0.29276 | delta: 2.9e-01 | secs: 20.48567
INFO : RESCAL : [  1] fit: 0.40198 | delta: 1.1e-01 | secs: 20.05048
INFO : RESCAL : [  2] fit: 0.41445 | delta: 1.2e-02 | secs: 20.62618
INFO : RESCAL : [  3] fit: 0.41929 | delta: 4.8e-03 | secs: 20.27472
INFO : RESCAL : [  4] fit: 0.42179 | delta: 2.5e-03 | secs: 20.48548
INFO : RESCAL : [  5] fit: 0.42324 | delta: 1.4e-03 | secs: 20.27453
INFO : RESCAL : [  6] fit: 0.42411 | delta: 8.8e-04 | secs: 20.26287
INFO : RESCAL : [  7] fit: 0.42472 | delta: 6.1e-04 | secs: 19.85851
INFO : RESCAL : [  8] fit: 0.42516 | delta: 4.3e-04 | secs: 20.16244
INFO : RESCAL : [  9] fit: 0.42550 | delta: 3.4e-04 | secs: 20.60883
INFO : RESCAL : [ 10] fit: 0.42578 | delta: 2.8e-04 | secs: 20.06681
INFO : RESCAL : [ 11] fit: 0.42602 | delta: 2.4e-04 | secs: 20.75170
INFO : RESCAL : [ 12] fit: 0.42622 | delta: 2.0e-04 | secs: 20.51331
INFO : RESCAL : [ 13] fit: 0.42639 | delta: 1.7e-04 | secs: 20.06901
INFO : RESCAL : [ 14] fit: 0.42653 | delta: 1.4e-04 | secs: 20.56985
