[Threads] Utilisation de 26 thread(s) sur 64 disponibles
[Reprise] Mode force active : les combinaisons deja presentes seront recalculees
=== DATASET: fb15k237 | rank:200 | lambda_A:0.1 | lambda_R:0.1 ===
[Config] maxIter:20 | conv:1.0e-06 | threads:26
[Data]   n_entities:14541 | n_relations:237 | total_nnz:310116
[Data]   nnz:310116 | import_time:0.04 s
[Eval]   positifs:2000 | neg/pos:1 | folds:10 | mode:cross-validation CSR echantillonnee
INFO : RESCAL : [  0] fit: 0.29018 | delta: 2.9e-01 | secs: 20.37502
INFO : RESCAL : [  1] fit: 0.40495 | delta: 1.1e-01 | secs: 17.77987
INFO : RESCAL : [  2] fit: 0.41794 | delta: 1.3e-02 | secs: 18.70515
INFO : RESCAL : [  3] fit: 0.42256 | delta: 4.6e-03 | secs: 17.53425
INFO : RESCAL : [  4] fit: 0.42484 | delta: 2.3e-03 | secs: 17.87913
INFO : RESCAL : [  5] fit: 0.42618 | delta: 1.3e-03 | secs: 17.39125
INFO : RESCAL : [  6] fit: 0.42705 | delta: 8.8e-04 | secs: 18.23315
INFO : RESCAL : [  7] fit: 0.42772 | delta: 6.6e-04 | secs: 17.37256
INFO : RESCAL : [  8] fit: 0.42827 | delta: 5.5e-04 | secs: 18.08748
INFO : RESCAL : [  9] fit: 0.42875 | delta: 4.8e-04 | secs: 17.48832
INFO : RESCAL : [ 10] fit: 0.42916 | delta: 4.1e-04 | secs: 18.21386
INFO : RESCAL : [ 11] fit: 0.42947 | delta: 3.1e-04 | secs: 17.74067
INFO : RESCAL : [ 12] fit: 0.42966 | delta: 1.9e-04 | secs: 18.81515
INFO : RESCAL : [ 13] fit: 0.42979 | delta: 1.3e-04 | secs: 17.51856
INFO : RESCAL : [ 14] fit: 0.42989 | delta: 1.0e-04 | secs: 17.96161
INFO : RESCAL : [ 15] fit: 0.42999 | delta: 9.6e-05 | secs: 17.96570
INFO : RESCAL : [ 16] fit: 0.43008 | delta: 8.8e-05 | secs: 18.67711
INFO : RESCAL : [ 17] fit: 0.43016 | delta: 7.9e-05 | secs: 17.09508
INFO : RESCAL : [ 18] fit: 0.43023 | delta: 7.0e-05 | secs: 17.55949
INFO : RESCAL : [ 19] fit: 0.43029 | delta: 6.3e-05 | secs: 17.56176
[Fold 0] AUC-PR: 0.981167
INFO : RESCAL : [  0] fit: 0.29284 | delta: 2.9e-01 | secs: 18.46855
INFO : RESCAL : [  1] fit: 0.40259 | delta: 1.1e-01 | secs: 17.76536
INFO : RESCAL : [  2] fit: 0.41521 | delta: 1.3e-02 | secs: 18.24081
INFO : RESCAL : [  3] fit: 0.41986 | delta: 4.6e-03 | secs: 17.72232
INFO : RESCAL : [  4] fit: 0.42216 | delta: 2.3e-03 | secs: 18.42626
INFO : RESCAL : [  5] fit: 0.42329 | delta: 1.1e-03 | secs: 17.76632
INFO : RESCAL : [  6] fit: 0.42404 | delta: 7.5e-04 | secs: 17.53529
INFO : RESCAL : [  7] fit: 0.42462 | delta: 5.8e-04 | secs: 17.72480
INFO : RESCAL : [  8] fit: 0.42514 | delta: 5.2e-04 | secs: 17.61978
INFO : RESCAL : [  9] fit: 0.42555 | delta: 4.1e-04 | secs: 18.12420
INFO : RESCAL : [ 10] fit: 0.42588 | delta: 3.3e-04 | secs: 18.42431
INFO : RESCAL : [ 11] fit: 0.42613 | delta: 2.4e-04 | secs: 18.05246
INFO : RESCAL : [ 12] fit: 0.42633 | delta: 2.0e-04 | secs: 18.00798
INFO : RESCAL : [ 13] fit: 0.42648 | delta: 1.6e-04 | secs: 17.48217
INFO : RESCAL : [ 14] fit: 0.42662 | delta: 1.3e-04 | secs: 17.89051
INFO : RESCAL : [ 15] fit: 0.42673 | delta: 1.1e-04 | secs: 17.33221
INFO : RESCAL : [ 16] fit: 0.42683 | delta: 9.8e-05 | secs: 17.24636
INFO : RESCAL : [ 17] fit: 0.42691 | delta: 8.5e-05 | secs: 17.75596
INFO : RESCAL : [ 18] fit: 0.42699 | delta: 7.6e-05 | secs: 17.93455
INFO : RESCAL : [ 19] fit: 0.42705 | delta: 6.7e-05 | secs: 18.26827
[Fold 1] AUC-PR: 0.985581
INFO : RESCAL : [  0] fit: 0.29110 | delta: 2.9e-01 | secs: 17.68143
INFO : RESCAL : [  1] fit: 0.40159 | delta: 1.1e-01 | secs: 18.16632
INFO : RESCAL : [  2] fit: 0.41438 | delta: 1.3e-02 | secs: 17.45432
INFO : RESCAL : [  3] fit: 0.41925 | delta: 4.9e-03 | secs: 17.95557
INFO : RESCAL : [  4] fit: 0.42172 | delta: 2.5e-03 | secs: 17.84355
INFO : RESCAL : [  5] fit: 0.42310 | delta: 1.4e-03 | secs: 17.94239
INFO : RESCAL : [  6] fit: 0.42396 | delta: 8.6e-04 | secs: 17.71081
INFO : RESCAL : [  7] fit: 0.42458 | delta: 6.2e-04 | secs: 18.36249
INFO : RESCAL : [  8] fit: 0.42506 | delta: 4.8e-04 | secs: 18.20914
INFO : RESCAL : [  9] fit: 0.42542 | delta: 3.7e-04 | secs: 18.31604
INFO : RESCAL : [ 10] fit: 0.42570 | delta: 2.8e-04 | secs: 17.53253
INFO : RESCAL : [ 11] fit: 0.42591 | delta: 2.1e-04 | secs: 17.58635
INFO : RESCAL : [ 12] fit: 0.42609 | delta: 1.7e-04 | secs: 17.93773
INFO : RESCAL : [ 13] fit: 0.42623 | delta: 1.5e-04 | secs: 18.09863
INFO : RESCAL : [ 14] fit: 0.42636 | delta: 1.3e-04 | secs: 17.37311
INFO : RESCAL : [ 15] fit: 0.42648 | delta: 1.1e-04 | secs: 17.97162
INFO : RESCAL : [ 16] fit: 0.42658 | delta: 1.0e-04 | secs: 17.86536
INFO : RESCAL : [ 17] fit: 0.42667 | delta: 9.3e-05 | secs: 18.10526
INFO : RESCAL : [ 18] fit: 0.42676 | delta: 8.4e-05 | secs: 17.93343
INFO : RESCAL : [ 19] fit: 0.42683 | delta: 7.5e-05 | secs: 17.80573
[Fold 2] AUC-PR: 0.977494
INFO : RESCAL : [  0] fit: 0.28910 | delta: 2.9e-01 | secs: 17.56235
INFO : RESCAL : [  1] fit: 0.40001 | delta: 1.1e-01 | secs: 17.59418
INFO : RESCAL : [  2] fit: 0.41259 | delta: 1.3e-02 | secs: 17.01242
INFO : RESCAL : [  3] fit: 0.41732 | delta: 4.7e-03 | secs: 18.15237
INFO : RESCAL : [  4] fit: 0.41959 | delta: 2.3e-03 | secs: 18.39742
INFO : RESCAL : [  5] fit: 0.42085 | delta: 1.3e-03 | secs: 19.79710
INFO : RESCAL : [  6] fit: 0.42165 | delta: 8.0e-04 | secs: 17.64680
INFO : RESCAL : [  7] fit: 0.42223 | delta: 5.8e-04 | secs: 17.38912
INFO : RESCAL : [  8] fit: 0.42266 | delta: 4.3e-04 | secs: 18.16433
INFO : RESCAL : [  9] fit: 0.42299 | delta: 3.3e-04 | secs: 19.84920
INFO : RESCAL : [ 10] fit: 0.42326 | delta: 2.6e-04 | secs: 17.88445
INFO : RESCAL : [ 11] fit: 0.42347 | delta: 2.2e-04 | secs: 18.05128
INFO : RESCAL : [ 12] fit: 0.42365 | delta: 1.8e-04 | secs: 18.00981
INFO : RESCAL : [ 13] fit: 0.42381 | delta: 1.5e-04 | secs: 17.07792
INFO : RESCAL : [ 14] fit: 0.42394 | delta: 1.3e-04 | secs: 17.58340
INFO : RESCAL : [ 15] fit: 0.42405 | delta: 1.1e-04 | secs: 17.93505
INFO : RESCAL : [ 16] fit: 0.42414 | delta: 9.4e-05 | secs: 18.34576
INFO : RESCAL : [ 17] fit: 0.42422 | delta: 8.2e-05 | secs: 18.03000
INFO : RESCAL : [ 18] fit: 0.42429 | delta: 7.2e-05 | secs: 17.07527
INFO : RESCAL : [ 19] fit: 0.42436 | delta: 6.5e-05 | secs: 18.91585
[Fold 3] AUC-PR: 0.972943
INFO : RESCAL : [  0] fit: 0.28617 | delta: 2.9e-01 | secs: 17.76658
INFO : RESCAL : [  1] fit: 0.39855 | delta: 1.1e-01 | secs: 18.20262
INFO : RESCAL : [  2] fit: 0.41170 | delta: 1.3e-02 | secs: 16.98231
INFO : RESCAL : [  3] fit: 0.41659 | delta: 4.9e-03 | secs: 17.81712
INFO : RESCAL : [  4] fit: 0.41897 | delta: 2.4e-03 | secs: 18.29545
INFO : RESCAL : [  5] fit: 0.42027 | delta: 1.3e-03 | secs: 19.62482
INFO : RESCAL : [  6] fit: 0.42113 | delta: 8.6e-04 | secs: 17.56273
INFO : RESCAL : [  7] fit: 0.42171 | delta: 5.8e-04 | secs: 17.77763
INFO : RESCAL : [  8] fit: 0.42216 | delta: 4.5e-04 | secs: 17.80637
INFO : RESCAL : [  9] fit: 0.42248 | delta: 3.2e-04 | secs: 17.66390
INFO : RESCAL : [ 10] fit: 0.42274 | delta: 2.6e-04 | secs: 18.39143
INFO : RESCAL : [ 11] fit: 0.42295 | delta: 2.1e-04 | secs: 19.96972
INFO : RESCAL : [ 12] fit: 0.42313 | delta: 1.8e-04 | secs: 17.24479
INFO : RESCAL : [ 13] fit: 0.42329 | delta: 1.6e-04 | secs: 20.30928
INFO : RESCAL : [ 14] fit: 0.42343 | delta: 1.4e-04 | secs: 17.69286
INFO : RESCAL : [ 15] fit: 0.42355 | delta: 1.2e-04 | secs: 17.67333
